step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
104,69.8,16.59824048068655,4.091620294079501,28.34836314180469,0.0,4.669171866886962,0,21.549346433452833,2.129844841464896,0.0,-9.539965198743161,21.57422180981147,2.1316794273190425
105,69.8,16.59824048068655,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-9.539965198743161,21.57422180981147,2.1316794273190425
106,69.8,16.59824048068655,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-9.539965198743161,21.57422180981147,2.1316794273190425
107,69.8,16.59824048068655,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-9.539965198743161,21.57422180981147,2.1316794273190425
108,69.8,16.59824048068655,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-9.539965198743161,21.57422180981147,2.1316794273190425
109,68.4,17.356080402988088,4.091620294079501,-8.828026287183985,0.0,-9.338343733773954,0,0.5671133090290332,-0.05679586243906378,0.0,-18.878308932517115,22.1413351188405,2.0748835648799786
110,67.4,17.56144410904927,4.184368401033537,-4.46185247623294,0.0,-4.413571006261067,0,-0.06969395552762023,0.021412485555747682,0.0,-23.29187993877818,22.071641163312883,2.0962960504357264
111,67.4,17.56144410904927,4.184368401033537,0.0,0.0,0.0,0,0.0,0.0,0.0,-23.29187993877818,22.071641163312883,2.0962960504357264
112,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,70.4,16.0,4.0,20.069474832386973,0.0,-2.959137065630027,0,20.936543909348444,2.0920679886685556,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
114,69.9,16.363470869442345,4.0,-5.327785215037946,0.0,-5.6531288309533565,0,0.3451736442440225,-0.01983002832861178,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
115,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
116,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
117,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
118,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
119,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
120,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
121,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
122,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
123,67.1,17.810767276722554,4.0,-14.89323996324478,0.0,-15.799390369642632,0,1.0171985650380804,-0.11104815864022734,0.0,-24.411656266226018,22.298916118630544,1.9611898016997165
124,68.4,17.356080402988088,4.091620294079501,5.489460097099118,0.0,5.533347333708901,0,-0.1575809997900457,0.11369376318026253,0.0,-18.878308932517115,22.141335118840498,2.074883564879979
125,68.4,17.356080402988088,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-18.878308932517115,22.141335118840498,2.074883564879979
126,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,70.0,1.0235082793290562,1.0,-7.61352406885922,0.0,-7.6283089325171165,0,0.020733872156480437,-0.005949008498583519,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
128,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
129,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
130,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
131,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
132,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
133,67.2,1.1138015606587466,1.0,-16.38287427266498,0.0,-16.41860570966962,0,0.06349347666469374,-0.027762039660056602,0.0,-24.046914642186735,0.08422734882117418,-0.03371104815864012
134,67.2,1.1138015606587466,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-24.046914642186735,0.08422734882117418,-0.03371104815864012
135,70.0,1.0235082793290562,1.0,-7.61352406885922,0.0,-7.6283089325171165,0,0.020733872156480437,-0.005949008498583519,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
136,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
137,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
138,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
139,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
140,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
141,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
142,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
