step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
159,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
160,68.1,36.79754662096881,8.910655431023143,0.0,0.0,0.0,0,0.0,0.0,0.0,47.83899080481636,47.83899080481636,5.261697465219272
161,62.15,36.53959703065507,9.164243549437016,-24.230714609451745,0.0,-19.247580771073018,0,-4.617091329205171,-0.36604250917355485,0.0,43.22189947561119,43.22189947561119,4.895654956045717
162,62.15,36.53959703065507,9.164243549437016,0.0,0.0,0.0,0,0.0,0.0,0.0,43.22189947561119,43.22189947561119,4.895654956045717
163,62.15,36.53959703065507,9.164243549437016,0.0,0.0,0.0,0,0.0,0.0,0.0,43.22189947561119,43.22189947561119,4.895654956045717
164,61.55,36.67090884049035,9.164243549437016,-1.5748270128877724,0.0,-1.2488325547402912,0,-0.27197365406658913,-0.05402080408089196,0.0,42.949925821544596,42.949925821544596,4.841634151964825
165,61.55,36.67090884049035,9.164243549437016,0.0,0.0,0.0,0,0.0,0.0,0.0,42.949925821544596,42.949925821544596,4.841634151964825
166,61.55,36.67090884049035,9.164243549437016,0.0,0.0,0.0,0,0.0,0.0,0.0,42.949925821544596,42.949925821544596,4.841634151964825
167,61.55,36.67090884049035,9.164243549437016,0.0,0.0,0.0,0,0.0,0.0,0.0,42.949925821544596,42.949925821544596,4.841634151964825
168,54.7,36.1637134932334,9.421962820786664,-16.667054559678377,0.0,-10.707903508551196,0,-5.480912778571778,-0.4782382725554028,0.0,37.46901304297282,37.46901304297282,4.363395879409422
169,54.7,36.1637134932334,9.421962820786664,0.0,0.0,0.0,0,0.0,0.0,0.0,37.46901304297282,37.46901304297282,4.363395879409422
170,67.3,1.021560457275555,1.0251658915542585,-34.68269817352409,0.0,-34.61142787788372,0,-0.04910278898943447,-0.022167506650931656,0.0,-0.04910278898943447,-0.04910278898943447,-0.022167506650931656
171,67.3,1.021560457275555,1.0251658915542585,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.04910278898943447,-0.04910278898943447,-0.022167506650931656
172,67.3,1.021560457275555,1.0251658915542585,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.04910278898943447,-0.04910278898943447,-0.022167506650931656
173,67.3,1.021560457275555,1.0251658915542585,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.04910278898943447,-0.04910278898943447,-0.022167506650931656
174,67.3,1.021560457275555,1.0251658915542585,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.04910278898943447,-0.04910278898943447,-0.022167506650931656
175,67.1,16.34496731640888,4.100663566217034,21.367506740435896,0.0,-0.8571586065541426,0,20.19922531114312,2.0254400358469185,0.0,20.150122522153687,20.150122522153687,2.003272529195987
176,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
177,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
178,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
179,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
180,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
181,67.1,16.34496731640888,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.150122522153687,20.150122522153687,2.003272529195987
